648276634	470667	Gi03489
643886047	470670	Gi02804
643886109	470682	Gi02808
643886115	470688	Gi02809
648028043	470693	Gc01434
643886108	470698	Gi02821
646206250	470756	Gi03450
646206265	470760	Gi03449
643886148	470807	Gi03491
645951825	470817	Gi02841
643886200	470827	Gi03227
643886024	470870	Gi02844
643886117	470878	Gi02361
641736172	470915	Gi02362
640963057	470969	Gi02453
640963025	470981	Gi01733
643886135	470999	Gi02866
648276731	471008	Gi02870
645058812	471064	Gi03698
645058851	471073	Gi03696
648028057	471089	Gc01351
643886074	471107	Gi03253
645058793	471108	Gi02881
648028051	471122	Gc01503
645058758	471125	Gi03900
645058800	471140	Gi03493
643886064	471144	Gi02728
643348515	471186	Gc00888
640753027	471196	Gc00581
637000082	471200	Gc00163
637000319	471204	Gc00288
640753039	471215	Gc00583
643692025	471218	Gc00952
641522640	471226	Gc00706
646564564	471228	Gc00982
639279303	471250	Gc00221
637000080	471260	Gc00120
642555144	471265	Gc00777
641522627	471281	Gc00725
640069309	471285	Gc00510
640069308	471296	Gc00420
643348557	471317	Gc00927
643692027	471349	Gc00977
643692037	471368	Gc00955
642555112	471395	Gc00775
641522606	471401	Gc00766
637000156	471414	Gc00218
643348507	471420	Gc00932
640753015	471424	Gc00642
640753022	471433	Gc00638
639633037	471448	Gc00504
642555150	471456	Gc00758
646862349	471478	Gc00985
637000102	471482	Gc00202
641228505	471493	Gc00685
640753058	471501	Gc00637
643348568	471509	Gc00915
642555169	471511	Gc00728
641228509	471515	Gc00676
643886015	484280	Gi02602
643886058	484313	Gi02699
643886194	484329	Gi03257
645058850	484369	Gi03694
643886052	484397	Gi01862
645951857	484430	Gi03348
646206276	484441	Gi02790
645058705	484442	Gi03727
646206277	484450	Gi03839
646206278	484457	Gi03440
647533191	484471	Gi03433
646862330	514176	Gc01180
646311910	514325	Gc01161
646311940	514831	Gc01159
646311936	515713	Gc01207
644736353	516164	Gc01109
643692004	516256	Gc01011
646862329	516347	Gc01181
640427119	516584	Gc00567
641736262	516886	Gi01193
643348556	517259	Gc00908
644736381	517350	Gc01008
643348501	517406	Gc00911
643692040	517589	Gc00969
643692042	517593	Gc00972
646311907	517646	Gc01166
646311955	518156	Gc01149
646311952	518403	Gc01144
643692017	518516	Gc01001
646311969	518551	Gc01115
644736324	518653	Gc01010
643692055	518659	Gc00967
646564572	518844	Gc01167
646862324	519231	Gc01058
643692016	519365	Gc00983
643348534	519567	Gc00933
646862341	519685	Gc01175
643692014	519721	Gc00851
643348504	519935	Gc00942
643692006	520187	Gc00984
644736359	520557	Gc01056
646311920	520565	Gc01157
640069323	520579	Gc00498
646564521	520890	Gc01216
643348541	521032	Gc00950
644736351	521695	Gc01106
646862319	521709	Gc01169
644736326	521976	Gc01089
643348514	522650	Gc00895
643348561	522930	Gc00899
643692021	523106	Gc00947
646311961	523250	Gc01091
643692053	523305	Gc00986
643348540	523401	Gc00873
646311947	523636	Gc01132
646311941	523849	Gc01193
643348505	523872	Gc00943
646564589	524497	Gc01219
646564533	524559	Gc01222
646862325	524975	Gc01118
643348585	525227	Gc00934
644736401	525778	Gc01039
643348570	526241	Gc00889
643348543	526493	Gc00898
646564502	526722	Gc01210
643692054	526733	Gc00994
643692052	526816	Gc01004
638154507	526964	Gc00080
648028005	527176	Gc01122
646862351	527348	Gc01172
637000040	527477	Gc00074
637000342	527674	Gc00089
646311937	527921	Gc01208
646311942	528087	Gc01191
643692029	528796	Gc00958
646311921	528990	Gc01140
646862350	529044	Gc01173
644736397	529074	Gc01052
643348539	529124	Gc00916
644736389	529406	Gc01057
643692012	529461	Gc00968
644736384	529857	Gc01090
643692041	530213	Gc00973
643692005	530759	Gc00993
644736373	531181	Gc01053
646862347	531271	Gc01174
646311928	531390	Gc01200
643348533	531797	Gc00904
643692043	531933	Gc00974
646564548	531981	Gc01212
643692035	532003	Gc00964
644736322	532349	Gc01023
644736375	532443	Gc01064
644736349	532496	Gc01111
643692007	532508	Gc00975
647000290	532520	Gi02837
647533174	532527	Gi02784
647533113	532558	Gi02645
646206271	532564	Gi03417
646206270	532567	Gi03418
646206269	532578	Gi03419
646206268	532589	Gi03420
646206267	532598	Gi03421
643886130	534027	Gi03233
646564505	534592	Gc01291
643348576	534909	Gc00940
643348547	536217	Gc00923
644736407	537275	Gc01062
643692033	537897	Gc00980
645951837	538889	Gi02865
646564525	539411	Gc01227
646862333	540483	Gc01237
643348562	541990	Gc00909
643692008	542896	Gc01025
637000192	544491	Gc00372
639633063	544627	Gc00453
644736365	544923	Gc00921
639633051	544940	Gc00486
644736383	545678	Gc01105
646311924	546417	Gc01133
643348545	547293	Gc00924
650716058	547562	Gc01896
637000201	549344	Gc00099
643348587	549364	Gc00912
643692030	552361	Gc00938
643348584	552612	Gc00944
642791606	553103	Gi03010
643692022	555317	Gc00910
646564582	555588	Gc01206
637000230	555836	Gc00374
646862337	556495	Gc01183
650716008	557874	Gc01734
647000216	558159	Gi02663
649633039	558747	Gc01671
641736216	559187	Gi02529
643692011	560715	Gc00981
643886129	562710	Gi03239
644736364	563141	Gc00926
644736410	565759	Gc01045
637000256	566780	Gc00369
641228511	567984	Gc00649
648028025	568502	Gc01130
646311945	568996	Gc01163
646311918	569977	Gc01117
645951833	570449	Gi02718
644736347	576596	Gc00754
646311915	577425	Gc01121
646862343	582900	Gc01220
646311923	585112	Gc01129
646862332	592610	Gc01116
